,carat,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,cut,color,clarity,priceperpoint,carat_discrete
8893,1.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5,6,3,3
8894,1.08,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,2,3
8895,1.08,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,2,3
8896,1.08,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,7,2,3
8897,1.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,5,5,3,3
8898,1.31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,7,6,2,3
8899,0.79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,3,2
8900,1.07,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,2,3
8901,1.07,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,5,2,3
8902,1.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,7,2,3
8903,1.54,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,7,8,2,3
8904,1.21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,7,6,2,3
8905,0.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,4,3,2
8906,0.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,3,2
8907,0.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,3,2
8908,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,2
8909,0.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,3,2
8910,0.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,3,5,3,2
8911,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,4,7,3,3
8912,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,6,3,3
8913,1.05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,6,3,3
8914,1.07,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,7,3,3
8915,1.07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,7,3,3
8916,1.07,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,5,4,3,3
8917,0.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,4,3,2
8918,1.07,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,7,3,3
8919,1.09,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,7,2,3
8920,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,7,3,3
8921,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,7,3,3
8922,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,5,7,3,3
8923,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,6,6,3,3
8924,1.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5,6,3,3
8925,0.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,6,3,2
8926,0.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,2
8927,1.11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,7,6,2,3
8928,1.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
8929,1.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,7,2,3
8930,1.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,6,6,2,3
8931,1.01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,7,3,3
8932,1.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
8933,1.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
8934,1.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
8935,1.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
8936,1.01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,7,3,3
8937,1.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
8938,1.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
8939,1.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
8940,1.01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,7,3,3
8941,1.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
8942,1.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
8943,1.12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,5,7,2,3
8944,1.12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,5,7,2,3
8945,1.01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,7,3,3
8946,0.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,6,3,2
8947,1.19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,7,6,2,3
8948,1.19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,6,7,2,3
8949,1.19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,6,7,2,3
8950,1.19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,6,7,2,3
8951,1.19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,7,6,2,3
8952,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,6,4,3,3
8953,0.96,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,7,3,2
8954,0.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,3,2
8955,1.02,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,7,3,3
8956,1.14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,4,7,2,3
8957,1.02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,7,3,3
8958,0.91,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4,3,2
8959,1.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,7,2,3
8960,0.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,3,2
8961,1.34,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,7,2,3
8962,0.93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,4,4,3,2
8963,0.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,5,3,2
8964,1.03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
8965,1.03,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,7,3,3
8966,1.03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
8967,1.03,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,7,3,3
8968,0.76,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,3,2
8969,0.76,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,3,2
8970,0.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,3,2
8971,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,3,6,3,3
8972,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,3,6,3,3
8973,1.05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,7,3,3
8974,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,6,3,3
8975,0.97,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,6,3,2
8976,1.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,7,3,3
8977,1.01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,6,3,3
8978,0.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5,3,2
8979,1.01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,7,3,3
8980,1.06,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,6,6,3,3
8981,1.04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
8982,1.19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7,7,2,3
8983,0.95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,3,2
8984,0.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4,3,2
8985,1.04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,7,3,3
8986,1.15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,7,2,3
8987,1.36,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,4,8,2,3
8988,1.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7,7,2,3
8989,1.01,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,6,3,3
8990,1.28,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,8,2,3
8991,1.22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,7,2,3
8992,1.22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,7,7,2,3
8993,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5,6,3,3
8994,1.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,6,3,3
8995,0.91,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,4,3,2
8996,1.04,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,6,5,3,3
8997,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,5,3,3
8998,0.93,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,3,2
8999,0.91,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,6,3,2
9000,0.91,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,3,2
9001,0.91,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,6,3,2
9002,1.01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,3,3
9003,1.07,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,3,3
9004,1.14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,7,2,3
9005,0.93,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,6,3,2
9006,1.01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,6,3,3
9007,0.91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,3,2
9008,1.01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,5,6,3,3
9009,1.01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,6,3,3
9010,1.01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,6,3,3
9011,1.01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,6,3,3
9012,1.01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,6,3,3
9013,1.01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,5,6,3,3
9014,0.91,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,5,4,3,2
9015,1.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,6,7,2,3
9016,1.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,7,6,2,3
9017,0.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,6,3,2
9018,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5,5,3,3
9019,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,5,3,3
9020,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,5,3,3
9021,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,5,3,3
9022,0.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,4,3,2
9023,1.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,3,3
9024,1.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,3,3
9025,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,6,4,3,3
9026,1.05,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,7,3,3
9027,1.06,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,5,7,3,3
9028,1.06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,7,3,3
9029,1.05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,6,3,3
9030,0.27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1
9031,0.27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,3,2,1
9032,0.41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,7,5,1,1
9033,0.36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5,5,1,1
9034,0.36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5,5,1,1
9035,0.36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5,5,1,1
9036,0.36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5,5,1,1
9037,0.36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5,5,1,1
9038,0.36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,4,1,1
9039,0.31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,1,1
9040,0.38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,7,1,1
9041,0.39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,7,1,1
9042,0.27,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6,1,2,1
9043,0.31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,4,1,1
9044,0.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,1,1
9045,0.39,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,5,7,1,1
9046,0.33,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,6,1,1
9047,0.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,7,1,1
9048,0.28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,4,1,1
9049,0.35,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,7,1,1
9050,0.34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,6,6,1,1
9051,0.34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,6,6,1,1
9052,0.34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,6,6,1,1
9053,0.34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,6,1,1
9054,0.34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,6,1,1
9055,0.34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,6,1,1
9056,0.34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,6,1,1
9057,0.34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,6,1,1
9058,0.34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,6,1,1
9059,0.32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,6,1,1
9060,0.9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,6,1,3,2
9061,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,7,3,3
9062,1.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7,7,2,3
9063,1.28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,5,7,2,3
9064,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,7,3,3
9065,1.06,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,7,5,3,3
9066,1.02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,5,7,3,3
9067,1.02,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,5,6,3,3
9068,1.01,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,6,3,3
9069,1.13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,7,2,3
9070,1.09,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,5,2,3
9071,1.03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,6,3,3
9072,1.03,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,5,6,3,3
9073,1.14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,7,2,3
9074,1.11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,7,2,3
9075,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,7,3,3
9076,1.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,6,2,3
9077,0.83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,4,3,2
9078,1.08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,6,2,3
9079,1.02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,5,7,3,3
9080,0.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,5,3,2
9081,1.03,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,7,3,3
9082,1.03,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,7,3,3
9083,1.07,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,7,3,3
9084,1.11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5,6,2,3
9085,1.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,7,7,2,3
9086,0.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,6,3,2
9087,0.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,6,3,2
9088,1.06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,7,3,3
9089,0.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3,2
9090,0.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,3,2
9091,0.91,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,6,3,2
9092,1.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,7,2,3
9093,1.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,7,2,3
9094,1.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,3,3
9095,1.08,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,7,6,2,3
9096,1.01,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,6,6,3,3
9097,1.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,5,3,3
9098,1.01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,6,6,3,3
9099,1.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,7,3,3
9100,1.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,6,3,3
9101,0.93,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,6,3,2
9102,1.01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,7,3,3
9103,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,6,3,3
9104,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,6,3,3
9105,1.05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,6,5,3,3
9106,0.96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,5,3,2
9107,0.85,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,2
9108,1.04,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,3,3
9109,1.06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,5,3,3
9110,0.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,5,3,2
9111,0.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,3,2
9112,0.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,3,2
9113,0.93,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,3,2
9114,1.02,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,6,5,3,3
9115,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,7,3,3
9116,1.11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,7,2,3
9117,1.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,3,3
9118,1.12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,6,7,2,3
9119,0.93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,6,3,2
9120,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,4,3,3,3
9121,0.96,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,5,4,3,2
9122,1.13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,7,2,3
9123,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,6,3,3
9124,0.91,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,4,3,2
9125,0.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,3,2
9126,1.13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,6,6,2,3
9127,1.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,7,6,2,3
9128,1.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,7,6,2,3
9129,0.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,3,5,3,2
9130,1.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,7,3,3
9131,1.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,7,3,3
9132,1.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,7,3,3
9133,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,5,3,3
9134,1.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,6,6,2,3
